primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/1372/resize%25253Aformat%25253Dthumbnail,31.115,Gift of Dr. and Mrs. Nolan Babcock,19th century,not found in JSON,91.0249.01,"wood, lacquer, copper alloy and gilding",7825,Imperial Document/Seal Box,Containers,Artist Unknown,Overall: 12 1/4 x 14 3/4 x 9 7/8 in. (31.1 x 37.5 x 25.1 cm),"Boxes of this type were made to specifically hold imperial seals, yÃ²-xi, as well as seals of office. The boxes were colored denoting their importance within the imperial hierarchy, so that a gold lacquered box would contain seals of greater significance than those in a green lacquered one.",25.082,1,Asia,#3c372e
/internal/media/dispatcher/10761/resize%25253Aformat%25253Dthumbnail,6.668,Museum purchase through funds from Mr. and Mrs. Sidney Ludwig,18th century,not found in JSON,79.013.000,porcelain and tea-dust glaze,2439,Incense Burner,Containers,not found in JSON,Overall: 2 5/8 x 5 1/8 x 4 3/4 in. (6.7 x 13 x 12.1 cm),not found in JSON,12.065,1,Asia,#dfdedd
/internal/media/dispatcher/6637/resize%25253Aformat%25253Dthumbnail,22.542,Museum purchase through funds from Mr. and Mrs. C. Ruxton Love,late 17th to early 18th century,18.415,92.0015,"bronze, gilding, wood and jade",8994,Incense Burner,Containers,Artist Unknown,Overall: 8 7/8 x 7 1/4 in. (22.5 x 18.4 cm),Incense burner in the form of an archaic Li-Ting.,not found in JSON,not found in JSON,Asia,#a49996
/internal/media/dispatcher/1384/resize%25253Aformat%25253Dthumbnail,13.018,Gift of an Anonymous Donor,mid 18th century,14.288,80.0247,bronze,10835,Incense Burner,Containers,not found in JSON,Overall: 5 1/8 x 5 5/8 in. (13 x 14.3 cm),"Chinese bronze vessels owed their inspiration to earlier, classic examples of previous dynasties. It was not uncommon, nor was it considered dishonest, for an artisan to apply earlier reign mark to honor a preceding dynasty or reign. This incense burner has ch'ih dragon handles.",not found in JSON,1,Asia,#cecdcd
/internal/media/dispatcher/5771/resize%25253Aformat%25253Dthumbnail,9.208,Gift of Mr. and Mrs. Leon Amar,18th century,10.16,2008.14.7,bronze,16317,Incense Burner,Containers,Artist Unknown,Overall: 3 5/8 x 4 in. (9.2 x 10.2 cm),not found in JSON,not found in JSON,1,Asia,#c9c8c7
/internal/media/dispatcher/20680/resize%25253Aformat%25253Dthumbnail,13.0175260351,Museum purchase through the Thea Katzenstein Art Acquisition Endowment Fund,1832,not found in JSON,2011.2,"pottery, glaze and silver alloy",21978,Incense Burner (KorÅ�),Containers,Tanomura Chikuden,Overall: 5 1/8 x 4 3/8 x 4 1/8 in. (13 x 11.1 x 10.5 cm),Stoneware incense burner with gray blue decoration depicting a landscape under cream colored and white dripping glaze.,10.477520955,1,Asia,#41433f
/internal/media/dispatcher/20374/resize%25253Aformat%25253Dthumbnail,6.668,Gift of Brian A. Dursum,1900,not found in JSON,2009.29.1.3,ink,22205,Ink Cake,Tools and Equipment,Artist Unknown,Overall: 2 5/8 x 1 1/2 x 1/2 in. (6.7 x 3.8 x 1.3 cm),"Ink is ground into a powder from the solid ink cakes by rubbing them against the smooth flattened surface of the ink stone. Water is applied to the stone, by means of a water dropper or ladled from a water pot, during the grinding process and the ink collects in a cavity to the rear of the stone. Once enough ink has collected in the cavity, the scholar/artist dips the brush, removing the excess on the flat surface before applying the ink to paper. Along with the brush, ink, and paper, the stone was considered one of the Four Treasures of the scholarâ€™s studio and were prominently displayed on the scholarâ€™s desk.Chinese ink was made of glue obtained by boiling animal bones and hides and mixing this with soot obtained by burning wood or leaves. Pine soot was considered the best, and consequently, the most expensive admixture. These two basic components were mixed with others; each recipe being a closely guarded family secret. The final mixture was then pressed into molds with different decorative motifs. As in all the arts related to literati activities, there were a number of celebrated ink makers, whose work was the more appreciated and hence more sought after.Although produced in great quantities, it unusual to find a full set of unused ink cakes from the pre-Republican era. Like all the objects used in the scholarâ€™s studio, the selection of ink cakes was very personal. The wealthiest literati could patronize the most famous ink cake artists, many of who are recorded. These nine cakes are decorated with famous landscapes on one side and poetic descriptions on the other.",1.27,1,Asia,#2b2823
/internal/media/dispatcher/20373/resize%25253Aformat%25253Dthumbnail,6.985,Gift of Brian A. Dursum,1900,not found in JSON,2009.29.1.2,ink,22321,Ink Cake,Tools and Equipment,Artist Unknown,Overall: 2 3/4 x 1 1/2 x 1/2 in. (7 x 3.8 x 1.3 cm),"Ink is ground into a powder from the solid ink cakes by rubbing them against the smooth flattened surface of the ink stone. Water is applied to the stone, by means of a water dropper or ladled from a water pot, during the grinding process and the ink collects in a cavity to the rear of the stone. Once enough ink has collected in the cavity, the scholar/artist dips the brush, removing the excess on the flat surface before applying the ink to paper. Along with the brush, ink, and paper, the stone was considered one of the Four Treasures of the scholarâ€™s studio and were prominently displayed on the scholarâ€™s desk.Chinese ink was made of glue obtained by boiling animal bones and hides and mixing this with soot obtained by burning wood or leaves. Pine soot was considered the best, and consequently, the most expensive admixture. These two basic components were mixed with others; each recipe being a closely guarded family secret. The final mixture was then pressed into molds with different decorative motifs. As in all the arts related to literati activities, there were a number of celebrated ink makers, whose work was the more appreciated and hence more sought after.Although produced in great quantities, it unusual to find a full set of unused ink cakes from the pre-Republican era. Like all the objects used in the scholarâ€™s studio, the selection of ink cakes was very personal. The wealthiest literati could patronize the most famous ink cake artists, many of who are recorded. These nine cakes are decorated with famous landscapes on one side and poetic descriptions on the other.",1.27,1,Asia,#f3f2f2
/internal/media/dispatcher/20372/resize%25253Aformat%25253Dthumbnail,8.255,Gift of Brian A. Dursum,1900,not found in JSON,2009.29.1.1,ink,22498,Ink Cake,Tools and Equipment,Artist Unknown,Overall: 3 1/4 x 1 1/2 x 5/8 in. (8.3 x 3.8 x 1.6 cm),"Ink is ground into a powder from the solid ink cakes by rubbing them against the smooth flattened surface of the ink stone. Water is applied to the stone, by means of a water dropper or ladled from a water pot, during the grinding process and the ink collects in a cavity to the rear of the stone. Once enough ink has collected in the cavity, the scholar/artist dips the brush, removing the excess on the flat surface before applying the ink to paper. Along with the brush, ink, and paper, the stone was considered one of the Four Treasures of the scholarâ€™s studio and were prominently displayed on the scholarâ€™s desk.Chinese ink was made of glue obtained by boiling animal bones and hides and mixing this with soot obtained by burning wood or leaves. Pine soot was considered the best, and consequently, the most expensive admixture. These two basic components were mixed with others; each recipe being a closely guarded family secret. The final mixture was then pressed into molds with different decorative motifs. As in all the arts related to literati activities, there were a number of celebrated ink makers, whose work was the more appreciated and hence more sought after.Although produced in great quantities, it unusual to find a full set of unused ink cakes from the pre-Republican era. Like all the objects used in the scholarâ€™s studio, the selection of ink cakes was very personal. The wealthiest literati could patronize the most famous ink cake artists, many of who are recorded. These nine cakes are decorated with famous landscapes on one side and poetic descriptions on the other.",1.588,1,Asia,#4a4037
/internal/media/dispatcher/20381/resize%25253Aformat%25253Dthumbnail,2.222,Gift of Brian A. Dursum,19th century,not found in JSON,2009.29.2,duan stone,21996,Inkstone,Tools and Equipment,Artist Unknown,Overall: 7/8 x 8 1/4 x 5 3/4 in. (2.2 x 21 x 14.6 cm),"This particular stone is made from the most revered of ink stone material â€“ duan stone. This stone was quarried near Shaoxing and was particularly sought after for its surface texture, which was believed to lend a distinctive quality to the ink. It depicts a shallow pool with aquatic creatures, including the crab, fish, and turtle. The Chinese word for crab (xie) is a homophone of the word (xie), designating those who passed the metropolitan examinations, which was the first step toward official rank. The Chinese word for fish (yu) is a homophone of the word (yu), which means surplus or excess as it relates to wealth. The combination of these three animals probably forms the rebus: â€œMay you successfully pass the metropolitan examinations, gain office, fortune and enjoy a long life.â€� It is likely that this ink stone was presented as a gift from a close friend.",14.605,1,Asia,#785e49
/internal/media/dispatcher/2388/resize%25253Aformat%25253Dthumbnail,"[28.258, 15.558]",Gift of Phyllis Ann Figiel,19th century,not found in JSON,2001.47.2,ink and colors on paper,14837,In the Scholar's Studio,Art Works,Artist Unknown,Sheet: 6 1/8 x 20 1/4 in. (15.6 x 51.4 cm)Overall: 11 1/8 x 22 3/4 in. (28.3 x 57.8 cm),"This painting is executed in the Nangan (Chinese) or Southern School style. The fan-style painting depicts a scholar seated in his thatched study, reading a book. In an adjoining room, a servant is carrying a tray with tea to the scholar, while in the garden a young servant sweeps the grounds.",not found in JSON,1,Asia,#a99f8a
/internal/media/dispatcher/16698/resize%25253Aformat%25253Dthumbnail,10.795,Museum purchase,mid 19th century,10.16,2007.12.2,porcelain and coral red glaze,25346,Jar,Containers,Artist Unknown,Overall: 4 1/4 x 4 in. (10.8 x 10.2 cm),Spherical jar with coral red glaze.,not found in JSON,1,Asia,#902d19
/internal/media/dispatcher/10778/resize%25253Aformat%25253Dthumbnail,50.165,Gift of John J. McCarthy III,18th century or earlier,58.42,2000.048.02,pottery and glaze,13406,JardiniÃ¨re,Containers,Artist Unknown,Overall: 19 3/4 x 23 in. (50.2 x 58.4 cm),"Jardiniere with design of lotus, pomegranate, heron, and qilin in cut-away and applique decoration.",not found in JSON,1,Asia,#53412e
/internal/media/dispatcher/22259/resize%25253Aformat%25253Dthumbnail,"[191.7703835408, 133.6677673355]",Gift of Brian A. Dursum in honor of Francien Ruwitch,1911,not found in JSON,2013.33.3,ink and colors on paper,26658,Kannon,Art Works,Nakajima Kaho,Sight: 52 5/8 Ã— 10 5/8 in. (133.7 Ã— 27 cm)Overall: 75 1/2 Ã— 15 1/4 in. (191.8 Ã— 38.7 cm),not found in JSON,not found in JSON,1,Asia,#95876e
/internal/media/dispatcher/20652/resize%25253Aformat%25253Dthumbnail,30.48,Museum purchase through the Thea Katzenstein Art Acquisition Endowment Fund and the Larue S. Storm Art Acquisition Endowment Fund,ca. 1870,not found in JSON,2010.28,pottery (bizen yaki),21955,"Kannon, White-Moon Guanyin Bodhisattva",Art Works,Artist Unknown,Overall: 12 x 6 7/8 x 7 in. (30.5 x 17.5 x 17.8 cm),"Bizen yaki sculpture of Kannon (Kuan-yin) seated on a base of a rocky outcropping, which would have served as an incense burner (koro). This form of high-fired stoneware was created to simulate bronze, as metal was once too precious for the manufacture of arms and armor to be spared for such iconic sculpture.",17.78,1,Asia,#766b66
/internal/media/dispatcher/20397/resize%25253Aformat%25253Dthumbnail,26.035,Gift of The Rubin - Ladd Foundation,16th to 17th century,not found in JSON,2009.41.5,iron,22033,Ksitigarbha Bodhisattva,Art Works,Artist Unknown,Overall: 10 1/4 x 7 1/2 x 6 1/4 in. (26 x 19.1 x 15.9 cm),not found in JSON,15.875,1,Asia,#4a3b30
/internal/media/dispatcher/105/resize%25253Aformat%25253Dthumbnail,19.368,Gift of Charles Dawe,17th century,not found in JSON,69.044.638,ivory,11726,"Kuixing, God of Literature",Art Works,not found in JSON,Overall: 7 5/8 x 2 1/8 x 1 5/8 in. (19.4 x 5.4 x 4.1 cm),not found in JSON,4.128,1,Asia,#dad7c8
/internal/media/dispatcher/21760/resize%25253Aformat%25253Dthumbnail,22.2250444501,"Bequest of Byron F. Meyer, Jr.",1900,not found in JSON,2012.16.62,silver,26423,Ladle,Tools and Equipment,Artist Unknown,Overall: 8 3/4 Ã— 2 3/4 Ã— 1 1/4 in. (22.2 Ã— 7 Ã— 3.2 cm),Serving spoon in an extensively hand tooled repousse of sumptuous boughs of plum blossoms with the long handle sculpted as a branch of blossoms.,3.17500635,1,Asia,#ccc7b7
/internal/media/dispatcher/3333/resize%25253Aformat%25253Dthumbnail,27.94,Gift of Denise and Jeffrey Figiel,Spring 1809,not found in JSON,2002.43.7,ink and colors on paper,14425,Landscape,Art Works,Shen Shoushang,Overall: 11 x 22 3/4 in. (27.9 x 57.8 cm),"The Chinese and Japanese regarded the landscape as one of the most important methods of artistic expression. Landscape painting grew out of the Chinese Daoist view of man's place in the natural universe. Nature was all encompassing and man was but one small part in that design. The fan shape is most effectively used in the successful execution of this composition. The arrangement of the tall distant mountain peaks in the background leading gradually to the lower hills in the foreground also strongly suggest a perspectival view of the landscape. This method of achieving perspective began to be employed in China by the Tang Dynasty and was perfected during the Northern Son Dynasty (960-1127). The inscription on the painting is a description of the painting. Like other fan paintings, it is inscribed as a gift or presentation from one scholar-friend to another.",not found in JSON,1,Asia,#b7aa96
/internal/media/dispatcher/20609/resize%25253Aformat%25253Dthumbnail,"[176.53, 220.345]",Museum purchase through the Thea Katzenstein Art Acquisition Endowment Fund,early 19th century,not found in JSON,2010.22.7,ink on paper,22578,Landscape,Art Works,Rai Sanâ€™yÃ´,Sight: 69 1/2 x 14 1/4 in. (176.5 x 36.2 cm)Overall: 86 3/4 x 20 1/4 in. (220.3 x 51.4 cm),Scroll painting of sumi on paper with a blue-bronze damask mounting and brown-gold damask ichimonji wooden rollers in an inscribed box.,not found in JSON,1,Asia,#ddd9c8
/internal/media/dispatcher/21235/resize%25253Aformat%25253Dthumbnail,"[191.7703835408, 128.2702565405]",Museum purchase through funds from Beaux Arts,ca. 1830,not found in JSON,2012.7.1,ink and colors on silk [sumi-e],26280,Landscape: A Lofty Mountain Range and a Bridge over a Stream,Art Works,Chikuto Nakabayashi,Sight: 50 1/2 x 16 1/4 in. (128.3 x 41.3 cm)Overall: 75 1/2 x 20 in. (191.8 x 50.8 cm),not found in JSON,not found in JSON,1,Asia,#b09c75
/internal/media/dispatcher/3959/resize%25253Aformat%25253Dthumbnail,"[27.305, 35.242]",Gift of Mr. and Mrs. Simon Berman,18th century,not found in JSON,2003.16.45,ink and colors on silk,14995,Landscape with Figures,Art Works,Artist Unknown,Sight: 10 3/4 x 85 5/8 in. (27.3 x 217.5 cm)Framed: 13 7/8 x 88 x 5/8 in. (35.2 x 223.5 x 1.6 cm),not found in JSON,1.588,1,Asia,#b1ab89
/internal/media/dispatcher/10354/resize%25253Aformat%25253Dthumbnail,11.112,Gift of Stephen Junkunc III,18th century,not found in JSON,74.016.004,jade,9258,"Lan Ts'ai-ko, Patron of Gardens",Art Works,not found in JSON,Overall: 4 3/8 x 2 1/4 x 1 1/4 in. (11.1 x 5.7 x 3.2 cm),"Figurine of the Taoist Immortal, Lan Ts'ai-ko, Patron of Gardens.",3.175,1,Asia,#c2c4bc
/internal/media/dispatcher/1370/resize%25253Aformat%25253Dthumbnail,"[8.255, 15.875]",Gift of an Anonymous Donor through exchange,18th century,not found in JSON,92.0088,rhinoceros horn and wood,2603,Libation Cup,Containers,Artist Unknown,Overall: 3 1/4 x 6 5/8 x 4 3/8 in. (8.3 x 16.8 x 11.1 cm)Overall (On Stand): 6 1/4 Ã— 6 5/8 Ã— 4 3/8 in. (15.9 Ã— 16.8 Ã— 11.1 cm),"The landscape design on this cup is designed to take the viewer on a trip down a river. On the river we encounter two men in a boat surrounded by tall cliffs. A little further downstream we find a gentleman, perhaps a scholar, and his attendant near a tree on the shore. It appears they have come across the river from a small pavilion, possibly a scholar's studio, on the other bank. The handle of the cup is formed by the trunk of two trees, one a pine. The underside of the cup continues the motif on the sides with a narrow rock gorge from which the river seems to pour. A dragon is cleverly carved on the inside top of the cup, its head and tail emerging from opposite ends as if coming out of the clouds. The wooden base, possibly ebony, for the cup is composed of a layered series of lingzhi or fungus, which resembles the Chinese wish-granting stick. This cup and stand were probably made for the studio of a wealthy literati as rhino horn has always been an expensive commodity.","[11.112, 11.112]",1,Asia,#9b9390
/internal/media/dispatcher/1281/resize%25253Aformat%25253Dthumbnail,42.545,"Gift of John J. McCarthy, Jr.",19th century,not found in JSON,2000.052.08,pottery,14258,Liu-hai,Art Works,Artist Unknown,Overall: 16 3/4 x 7 3/8 x 5 5/8 in. (42.5 x 18.7 x 14.3 cm),"Depiction of the Daoist Immortal, Liu-hai.",14.288,1,Asia,#b4afa9
/internal/media/dispatcher/1272/resize%25253Aformat%25253Dthumbnail,24.13,Gift of Dr. Gerald Shepps,late 19th to early 20th century,not found in JSON,2000.051.02,porcelain and clear glaze (blanc de chine),13996,Lohan,Art Works,Chen Wei,Overall: 9 1/2 x 7 7/8 x 6 5/8 in. (24.1 x 20 x 16.8 cm),not found in JSON,16.828,1,Asia,#908c89
/internal/media/dispatcher/20383/resize%25253Aformat%25253Dthumbnail,6.985,Gift of Brian A. Dursum,18th or 19th century,not found in JSON,2009.29.4,soapstone,21639,"The Lohan, Po-te-lo (Bhadra)",Art Works,Artist Unknown,Overall: 2 3/4 x 2 1/8 x 2 5/8 in. (7 x 5.4 x 6.7 cm),"Small stone sculptures are often found in the scholarâ€™s studio. Their purpose was to entertain and amuse the literati and to refresh the mind after a long period of study and reflection. It is also possible that this compact sculpture may also have functioned as a paperweight. Bhadra of the Buddhist scriptures was a cousin of the Buddha and one of his great disciples. He was purportedly a good preacher, and could expound the Masterâ€™s teachings in a clear and concise manner. He is often depicted accompanied by a tiger, which he soothes or restrains.",6.668,1,Asia,#bebab2
/internal/media/dispatcher/15751/resize%25253Aformat%25253Dthumbnail,37.148,Gift of Mr. and Mrs. Frederick Altman,1846,not found in JSON,80.0006.1,ink on paper,7650,The Luohan Bantuojia,Art Works,not found in JSON,Sheet: 14 5/8 x 11 1/8 in. (37.1 x 28.3 cm),not found in JSON,not found in JSON,1,Asia,#1d1d1e
/internal/media/dispatcher/10154/resize%25253Aformat%25253Dthumbnail,149.86,Gift of Mr. and Mrs. C. Ruxton Love,late 19th century,not found in JSON,58.304.000,"silk, dye, metallic thread and copper alloy",24181,Manchu Empress's Semi-formal Twelve Symbol Court Robe,"Clothing, Accessories and Jewelry",not found in JSON,Overall: 59 x 69 1/4 in. (149.9 x 175.9 cm),"The term k'o-ssu has been written with various characters, denoting ""cross-threads,"" ""weft woven threads,"" or ""weft woven colors."" The characters now mean ""cut threads,"" referring to the separations of weft threads of different colors that terminate at the margin of the colored areas instead of running through the width of the cloth. Archaeological evidence suggests that the k'o-ssu technique was in use by the late T'ang dynasty (618-906). The most elaborate k'o-ssu tapestries, brocades, and embroideries produced by the Chinese were executed during the Qing dynasty, particularly under the reign of Emperor Ch'ien-lung. During his reign the court robes of the emperors and empresses, court ladies and officials, were remodeled to suit the seasons of the year and different official occasions. These robes began to appear on the market soon after the abdication in 1912 of the last Qing emperor, Hsuan-t'ung. Most Western collections of the Chinese robes were established between 1924, the year Hsuan-t'ung left the Imperial Palace, and the late 1930s, when court robes flooded onto the market. The study of Ming and Ch'ing dynasty robes is a highly specialized subject.",not found in JSON,1,Asia,#eceae6
/internal/media/dispatcher/980/resize%25253Aformat%25253Dthumbnail,20.002,Gift of Dorothy Leopold,early 17th century,not found in JSON,79.002.000,porcelain and glaze,10719,"Manjushri, Bodhisattava of Wisdom",Art Works,Ho Chao-zung,Overall: 7 7/8 x 6 1/8 x 4 3/4 in. (20 x 15.6 x 12.1 cm),"This figure is the product of the De-hua kilns in Fujien Province which specialized in the production of Taoist and Buddhist figures. The white coloration of the porcelain lent itself to the white robes. Unlike most Chinese pottery production objects, the figures produced at the De-hua kilns are often signed by the artist. In this case, the figure was created by the famous 17th century potter-family artist Ho Chao-zung. When first imported into Europe in the late 17th century, the ware from De-hua was called ""blanc de chine"" (white china) by the French. The name continues to be used by modern collectors and connoisseurs.",12.065,1,Asia,#d1cec7
/internal/media/dispatcher/10156/resize%25253Aformat%25253Dthumbnail,137.16,"Gift of Margaret Ludwig Jones in memory of Doris Beaumont Ludwig, R.N.",late 19th century,not found in JSON,91.0254,"silk, dye, metallic thread and copper alloy",5332,Man's Robe,"Clothing, Accessories and Jewelry",Artist Unknown,Overall: 54 x 86 1/4 in. (137.2 x 219.1 cm),Man's robe with a dragon design.,not found in JSON,1,Asia,#7a4638
/internal/media/dispatcher/2224/resize%25253Aformat%25253Dthumbnail,3.81,Gift of Stephen Junkunc III,12th century,10.16,59.061.000,"pottery, slip paint and celadon glaze (sanggam-cheongja)",4022,Medicine Container,Containers,Artist Unknown,Overall: 1 1/2 x 4 in. (3.8 x 10.2 cm),"Boxes such as this have been referred to as a cosmetic box; however, it is similar to containers inscrived with the name of a royal office for medical matters and may actually have been used as a medicine container. This container has a crane design.",not found in JSON,1,Asia,#b1b6a6
/internal/media/dispatcher/1034/resize%25253Aformat%25253Dthumbnail,10.16,Gift of Stephen Junkunc III,18th century,not found in JSON,74.016.001,nephrite,8928,Melon Vine with Squirrels,Art Works,not found in JSON,Overall: 4 x 6 x 2 1/4 in. (10.2 x 15.2 x 5.7 cm),"This composition would probably have been made for the curio cabinet of a wealthy scholar-official. The Chinese delighted in placing objects of this type in their studios to provide a distraction to the eye while engaged in more official pursuits. The symbolism of the melon, with its many seeds, is clearly a reference to fertility. The vine and stems (wan dai) are a homophone for the phrase wan dai, or ten thousand generations. It is unclear if there is a secondary meaning for squirrel or songshu (literally pine tree rat), and it is probable they were incorporated into the composition simply for enjoyment.",5.715,1,Asia,#b8b6ad
/internal/media/dispatcher/22253/resize%25253Aformat%25253Dthumbnail,5.397510795,Museum purchase,late 18th to early 19th century,9.207518415,2014.4.1,copper and enamel,26681,Miniature Planter,Containers,Artist Unknown,Overall: 2 1/8 Ã— 3 5/8 in. (5.4 Ã— 9.2 cm),not found in JSON,not found in JSON,1,Asia,#b5b2ac
/internal/media/dispatcher/22254/resize%25253Aformat%25253Dthumbnail,5.397510795,Museum purchase,late 18th to early 19th century,9.207518415,2014.4.2,copper and enamel,26682,Miniature Planter,Containers,Artist Unknown,Overall: 2 1/8 Ã— 3 5/8 in. (5.4 Ã— 9.2 cm),not found in JSON,not found in JSON,1,Asia,#b8b5ae
/internal/media/dispatcher/112/resize%25253Aformat%25253Dthumbnail,10.795,Gift of Stephen Junkunc III,18th century,not found in JSON,74.016.000,nephrite and wood,9888,Mountain,Art Works,not found in JSON,Overall: 4 1/4 x 7 3/4 x 2 3/4 in. (10.8 x 19.7 x 7 cm),"This mountain formation is created from a spinach-colored green nephrite. Its triangular form creates the illusion of high rocks that have been faceted to promote the further illusion of depth. There are willow trees on one side and pines on the other. A stream rushes down through the center where an old man holds a large fish that he has taken from a basket to show a lady and a little girl. On the reverse, there is a man with a hat on the back of his head, standing and patting the head of a small boy seated beside him. This sculpture was probably made to decorate either the desk or the curiosity shelves of a wealthy member of the nobility. With its matching wave-base, it would appear to represent the Peng-lai, the Isle of the Blessed.",6.985,1,Asia,#303126
/internal/media/dispatcher/14585/resize%25253Aformat%25253Dthumbnail,13.335,Gift of Brian A. Dursum,ca. 1780,not found in JSON,2006.37.6,"porcelain, underglaze cobalt blue and overglaze enamel",19056,Mug,Containers,Artist Unknown,Overall: 5 1/4 x 6 3/8 x 4 3/8 in. (13.3 x 16.2 x 11.1 cm),"This charming mug was probably made for export to the English market. It is decorated with a panel depicting people who lived on their boats and made their living from the sea. There are five other reserve panels, which include landscapes as well as bird and flower design. The handle is in the form of a sinewy dragon. The base is flat and unglazed.",11.112,1,Asia,#c2bfbd
/internal/media/dispatcher/21688/resize%25253Aformat%25253Dthumbnail,15.5575311151,Bequest of Mrs. Jane Franklin Beal,ca. 1790,not found in JSON,2012.15.61,porcelain and overglaze enamels,25979,Mug,Containers,Artist Unknown,Overall: 6 1/8 x 6 1/4 x 4 1/2 in. (15.6 x 15.9 x 11.4 cm),Barrel-shaped armorial mug with British coat-of-arms beneath a swag border with raised beaded bands and crossed ribbon loop handles.,11.43002286,1,Asia,#989e89
/internal/media/dispatcher/20899/resize%25253Aformat%25253Dthumbnail,"[198.7553975108, 137.7952755906]",Museum purchase through the Thea Katzenstein Art Acquisition Endowment Fund,late 19th or early 20th century,not found in JSON,2011.21.2,ink and colors on paper,25864,Mynah Bird,Art Works,Tachika Chikuson,Sight: 54 1/4 x 18 7/8 in. (137.8 x 47.9 cm)Overall: 78 1/4 x 24 in. (198.8 x 61 cm),not found in JSON,not found in JSON,1,Asia,#e8e7df
/internal/media/dispatcher/6634/resize%25253Aformat%25253Dthumbnail,5.398,Gift of Stephen Junkunc III,1736-1795,not found in JSON,70.026.005,porcelain and clair de lune glaze,3962,Narcissus Bowl,Containers,not found in JSON,Overall: 2 1/8 x 7 1/4 x 4 in. (5.4 x 18.4 x 10.2 cm),"The shape and glaze of this piece may have been inspired by earlier Song dynasty Ju ware examples in the imperial palace collection. Ju ware refers to a high-fired pottery of a light green or lavender color produced as tribute ware. Less than one hundred examples of this ware survive today. Bulb bowls of this type were typical accoutrements on the desk of the literati in which narcissus and other small bulb plants were grown. While the Song example would probably not have any additional decoration, this example has a pair of applique zhi or split-tail dragons forming handles at either end.",10.16,1,Asia,#c0c1ba
/internal/media/dispatcher/8969/resize%25253Aformat%25253Dthumbnail,7.938,Gift of Dr. and Mrs. Nolan Babcock,1100-1150,9.208,84.002,high-fired pottery and glaze,205,Oil Bottle (Yubyeong),Containers,Artist Unknown,Overall: 3 1/8 x 3 5/8 in. (7.9 x 9.2 cm),not found in JSON,not found in JSON,1,Asia,#7f7560
/internal/media/dispatcher/5819/resize%25253Aformat%25253Dthumbnail,"[12.7, 26.035, 40.64]",Museum purchase,1880s,not found in JSON,2004.12.6A,gelatin silver print,15562,Pagoda at Peking,Art Works,Artist Unknown,Sight: 5 x 3 3/4 in. (12.7 x 9.5 cm)Sheet: 10 1/4 x 8 in. (26 x 20.3 cm)Mat: 16 x 20 in. (40.6 x 50.8 cm),not found in JSON,not found in JSON,1,Asia,#c1b8b3
/internal/media/dispatcher/5797/resize%25253Aformat%25253Dthumbnail,33.338,Gift of Mr. and Mrs. Leon Amar,19th century or earlier,3.492,2008.14.34,jadite and hair,15670,Paint Brush,Tools and Equipment,Artist Unknown,Overall: 13 1/8 x 1 3/8 in. (33.3 x 3.5 cm),"The dragon is often depicted chasing an object described as a pearl or jewel, the significance of which has been much debated. The emblem might symbolize the richness conferred by the fertilizing rains caused by the animal, or signify the treasure of the Lord of Waters, who must have many pearls among his possessions. Perals are also identified with the sun and the moon. In the post Song Dynasty periods, two dragons â€œfighting for the pearlâ€� are a very common motif. Just as the dragon came to represent the emperor, the phoenix or feng-huang came to represent the empress. Paired dragons and the pearl, as well as the phoenix, are etched into the jade handle of this writing brush.",not found in JSON,1,Asia,#675640
/internal/media/dispatcher/644/resize%25253Aformat%25253Dthumbnail,23.178,Gift of Stephen Junkunc III,1621,not found in JSON,60.226.005,ink and colors on paper,8038,A Painting of Joyful Fish,Art Works,Xu Yi,Overall: 9 1/8 x 300 in. (23.2 x 762 cm),not found in JSON,not found in JSON,1,Asia,#c2b29b
/internal/media/dispatcher/232/resize%25253Aformat%25253Dthumbnail,2.858,Gift of Stephen Junkunc III,18th century,not found in JSON,57.083.000,jade,7181,Paperweight,Furnishings,not found in JSON,Overall: 1 1/8 x 3 7/8 x 1 7/8 in. (2.9 x 9.8 x 4.8 cm),Paperweight in the form of two bats.,4.762,1,Asia,#ddd8d2
/internal/media/dispatcher/10025/resize%25253Aformat%25253Dthumbnail,5.08,Gift of Stephen Junkunc III,mid to late 19th century,not found in JSON,69.038.004,"copper alloy, enamel and gilding",10231,Paperweight,Furnishings,Takusumi,Overall: 2 x 2 1/2 x 1 5/8 in. (5.1 x 6.4 x 4.1 cm),Paperweight in the form of a seated monkey.,4.128,1,Asia,#d2cdcb
